"","Place_ID","unique_id","title","authors","pub_year","journal","study_site","moisture_type_DELETE.","moisture_type_consistent","moisture_units","moisture_open","moisture_forest","measurement_depth_DELETE.","Depth_lowerRange","Depth_upperRange","Average_Depth","Depth_Units","mat_deg_c","map_mm","Lat_degrees","Lat_Minutes","Lat_Seconds","Direction","Lat_Coordinates","Long_degrees","Long_Minutes","Long_Seconds","Direction.1","Long_Coordinates","moisture_open_proportion","moisture_forest_proportion"
"635",635,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.24137,0.202764,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.24137,0.202764
"636",636,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.239572,0.200846,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.239572,0.200846
"637",637,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.237587,0.198474,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.237587,0.198474
"638",638,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.235905,0.195261,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.235905,0.195261
"639",639,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.234394,0.1924,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.234394,0.1924
"640",640,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.232752,0.19121,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.232752,0.19121
"641",641,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.230649,0.189043,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.230649,0.189043
"642",642,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.229116,0.241236,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.229116,0.241236
"643",643,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.229331,0.225816,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.229331,0.225816
"644",644,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.228657,0.216706,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.228657,0.216706
"645",645,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.228125,0.209618,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.228125,0.209618
"646",646,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.225113,0.203988,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.225113,0.203988
"647",647,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.225416,0.199949,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.225416,0.199949
"648",648,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.223966,0.200097,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.223966,0.200097
"649",649,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.223479,0.198485,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.223479,0.198485
"650",650,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.222949,0.196566,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.222949,0.196566
"651",651,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.222806,0.234295,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.222806,0.234295
"652",652,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.225356,0.217833,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.225356,0.217833
"653",653,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.225035,0.208378,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.225035,0.208378
"654",654,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.220462,0.200234,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.220462,0.200234
"655",655,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.21983,0.196325,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.21983,0.196325
"656",656,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.218215,0.191861,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.218215,0.191861
"657",657,20,"Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model","Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,"Atmospheric Environment","Cub Hilll","Volumetric Water Content","VSWC","m^3/ m^3",0.21687,0.189141,"30cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"N",39,NA,NA,NA,"W",-76.5,0.21687,0.189141
"658",658,23,"Soil respiration response to prescribed burning and thinning in mixed-conifer and hardwood forests","Concilio, A.; Ma, S.; Li, Q.; LeMoine, J.; Chen, J.; North, M.; Moorhead, D.; Jensen, R.",2005,"Canadian Journal of Forest Research","Teakettle Experimental Forest","Soil Moisture Content","VSWC","%",12.16,12.17,"Between 0 and 15 cm","0",15,7.5,"cm",8.1,1250,36,58,NA,"N",36.96667,119,2,NA,"W",-119.033,0.1216,0.1217
"659",659,23,"Soil respiration response to prescribed burning and thinning in mixed-conifer and hardwood forests","Concilio, A.; Ma, S.; Li, Q.; LeMoine, J.; Chen, J.; North, M.; Moorhead, D.; Jensen, R.",2005,"Canadian Journal of Forest Research","Teakettle Experimental Forest","Soil Moisture Content","VSWC","%",10.17,12.6,"Between 0 and 15 cm","0",15,7.5,"cm",8.1,1250,36,58,NA,"N",36.96667,119,2,NA,"W",-119.033,0.1017,0.126
"660",660,23,"Soil respiration response to prescribed burning and thinning in mixed-conifer and hardwood forests","Concilio, A.; Ma, S.; Li, Q.; LeMoine, J.; Chen, J.; North, M.; Moorhead, D.; Jensen, R.",2005,"Canadian Journal of Forest Research","Teakettle Experimental Forest","Soil Moisture Content","VSWC","%",12.72,16.33,"Between 0 and 15 cm","0",15,7.5,"cm",8.1,1250,36,58,NA,"N",36.96667,119,2,NA,"W",-119.033,0.1272,0.1633
"661",661,23,"Soil respiration response to prescribed burning and thinning in mixed-conifer and hardwood forests","Concilio, A.; Ma, S.; Li, Q.; LeMoine, J.; Chen, J.; North, M.; Moorhead, D.; Jensen, R.",2005,"Canadian Journal of Forest Research","Teakettle Experimental Forest","Soil Moisture Content","VSWC","%",12.1,12.39,"Between 0 and 15 cm","0",15,7.5,"cm",8.1,1250,36,58,NA,"N",36.96667,119,2,NA,"W",-119.033,0.121,0.1239
"662",662,24,"Comparing different methods to determine soil physical quality in a mediterranean forest and pasture land","Cullotta, S.; Bagarello, V.; Baiamonte, G.; Gugliuzza, G.; Iovino, M.; La Mela Veca, D.S.; Maetzke, F.; Palmeri, V.; Sferlazza, S.",2016,"Soil Science Society of America Journal","Madonie mountains","inital volumetric soil water content","VSWC","m^3/m^3",0.134,0.189,"","",NA,NA,"",14.5,811,NA,NA,NA,"N",37.8834,NA,NA,NA,"E",14.0167,0.134,0.189
"663",663,24,"Comparing different methods to determine soil physical quality in a mediterranean forest and pasture land","Cullotta, S.; Bagarello, V.; Baiamonte, G.; Gugliuzza, G.; Iovino, M.; La Mela Veca, D.S.; Maetzke, F.; Palmeri, V.; Sferlazza, S.",2016,"Soil Science Society of America Journal","Madonie mountains","inital volumetric soil water content","VSWC","m^3/m^3",0.134,0.182,"","",NA,NA,"",14.5,811,NA,NA,NA,"N",37.8834,NA,NA,NA,"E",14.0167,0.134,0.182
"664",664,24,"Comparing different methods to determine soil physical quality in a mediterranean forest and pasture land","Cullotta, S.; Bagarello, V.; Baiamonte, G.; Gugliuzza, G.; Iovino, M.; La Mela Veca, D.S.; Maetzke, F.; Palmeri, V.; Sferlazza, S.",2016,"Soil Science Society of America Journal","Madonie mountains","inital volumetric soil water content","VSWC","m^3/m^3",0.134,0.186,"","",NA,NA,"",14.5,811,NA,NA,NA,"N",37.8834,NA,NA,NA,"E",14.0167,0.134,0.186
"665",665,24,"Comparing different methods to determine soil physical quality in a mediterranean forest and pasture land","Cullotta, S.; Bagarello, V.; Baiamonte, G.; Gugliuzza, G.; Iovino, M.; La Mela Veca, D.S.; Maetzke, F.; Palmeri, V.; Sferlazza, S.",2016,"Soil Science Society of America Journal","Madonie mountains","inital volumetric soil water content","VSWC","m^3/m^3",0.134,0.265,"","",NA,NA,"",14.5,811,NA,NA,NA,"N",37.8834,NA,NA,NA,"E",14.0167,0.134,0.265
"666",666,27,"Regeneration gap and microsite niche partitioning in a high alpine forest: Are Norway spruce seedlings more drought-tolerant than beech seedlings?","Diaci, J.; Rozman, J.; Rozman, A.",2020,"Forest Ecology and Management","Karavanke Mountains","Soil moisture","VSWC","%",8.483432328,6.498495158,"0-10cm","0",10,5,"cm",5.9,1709,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.08483432328,0.06498495158
"667",667,27,"Regeneration gap and microsite niche partitioning in a high alpine forest: Are Norway spruce seedlings more drought-tolerant than beech seedlings?","Diaci, J.; Rozman, J.; Rozman, A.",2020,"Forest Ecology and Management","Karavanke Mountains","Soil moisture","VSWC","%",8.091406134,6.195800693,"0-10cm","0",10,5,"cm",5.9,1709,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.08091406134,0.06195800693
"668",668,27,"Regeneration gap and microsite niche partitioning in a high alpine forest: Are Norway spruce seedlings more drought-tolerant than beech seedlings?","Diaci, J.; Rozman, J.; Rozman, A.",2020,"Forest Ecology and Management","Karavanke Mountains","Soil moisture","VSWC","%",5.315821192,4.777806718,"0-10cm","0",10,5,"cm",5.9,1709,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.05315821192,0.04777806718
"669",669,27,"Regeneration gap and microsite niche partitioning in a high alpine forest: Are Norway spruce seedlings more drought-tolerant than beech seedlings?","Diaci, J.; Rozman, J.; Rozman, A.",2020,"Forest Ecology and Management","Karavanke Mountains","Soil moisture","VSWC","%",31.62312634,25.33276231,"0-10cm","0",10,5,"cm",5.9,1709,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.3162312634,0.2533276231
"670",670,27,"Regeneration gap and microsite niche partitioning in a high alpine forest: Are Norway spruce seedlings more drought-tolerant than beech seedlings?","Diaci, J.; Rozman, J.; Rozman, A.",2020,"Forest Ecology and Management","Karavanke Mountains","Soil moisture","VSWC","%",28.82740899,20.81027837,"0-10cm","0",10,5,"cm",5.9,1709,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.2882740899,0.2081027837
"671",671,27,"Regeneration gap and microsite niche partitioning in a high alpine forest: Are Norway spruce seedlings more drought-tolerant than beech seedlings?","Diaci, J.; Rozman, J.; Rozman, A.",2020,"Forest Ecology and Management","Karavanke Mountains","Soil moisture","VSWC","%",26.81284797,17.39785867,"0-10cm","0",10,5,"cm",5.9,1709,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.2681284797,0.1739785867
"672",672,28,"Using repeat electrical resistivity surveys to assess heterogeneity in soil moisture dynamics under contrasting vegetation types","Dick, J.; Tetzlaff, D.; Bradford, J.; Soulsby, C.",2018,"Journal of Hydrology","Bruntland Burn","Voumetric soil moisture","VSWC","m^3/m^3",0.36,0.46,"5 cm","5",NA,5,"cm",6.8,1334,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.36,0.46
"673",673,29,"Sprouting capacity of Quercus serrata Thunb. and Quercus acutissima Carruth. after cutting canopy trees in an abandoned coppice forest","Dinh, T.T.; Akaji, Y.; Matsumoto, T.; Toribuchi, T.; Makimoto, T.; Hirobe, M.; Sakamoto, K.",2018,"Journal of Forest Research","a mixed deciduous broad-leaved
 forest","Volumetric soil moisture","VSWC","%",NA,NA,"6 cm","6",NA,6,"cm",13.5,1432,35,10,24.4,"N",35.17344,133,42,5,"E",133.7014,NA,NA
"674",674,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.004179,0.004142,"10 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.004179,0.004142
"675",675,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.003629,0.003629,"11 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.003629,0.003629
"676",676,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.003748,0.00375,"12 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.003748,0.00375
"677",677,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.003439,0.003748,"13 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.003439,0.003748
"678",678,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.003805,0.003812,"14 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.003805,0.003812
"679",679,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.002667,0.002667,"15 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.002667,0.002667
"680",680,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.001733,0.001737,"16 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.001733,0.001737
"681",681,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.002608,0.002673,"17 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.002608,0.002673
"682",682,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.058783,0.053151,"18 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.058783,0.053151
"683",683,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.112184,0.106039,"19 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.112184,0.106039
"684",684,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.084952,0.093793,"20 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.084952,0.093793
"685",685,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.077767,0.091837,"21 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.077767,0.091837
"686",686,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.074191,0.090415,"22 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.074191,0.090415
"687",687,30,"On soil moisture–vegetation feedbacks and their possible effects
 on the dynamics of dryland ecosystems","D'Odorico, P.; Caylor, K.; Okin, G.S.; Scanlon, T.M.",2007,"Journal of Geophysical Research: Biogeosciences","Khalahari Desert","Soil Moisture","VSWC","θ",0.06906,0.087343,"23 cm, 30 cm, 50 cm, and 100 cm","10",100,55,"cm",NA,365,NA,NA,NA,"S",-24.17,NA,NA,NA,"E",21.89,0.06906,0.087343
